1,2,rep_fid,cred,birthyear_S2,birthmonth_S2,gender_S2,birthyear_S1,birthmonth_S1,gender_S1
500369103,500369104,500369,2,2000,5,0,1994,8,0
500374103,500374104,291810,2,2007,11,1,2003,12,0
500375106,500375501,500375,3,2011,10,0,2010,7,1
500385104,500385103,500385,NA,1993,10,0,1999,10,1
500386103,500386401,500386,2,2012,2,1,2009,9,0
500387103,500387104,500387,NA,1988,12,1,1984,2,1
500390502,500390601,500390,NA,2018,4,1,2014,7,1
500391103,500391104,500391,NA,1999,11,1,1995,11,0
509534401,509534501,509534,3,2014,4,0,2011,4,1
509809401,509809551,509809,NA,2016,10,1,2011,5,0
510007106,510007103,510007,NA,1966,7,1,1967,8,0
510028104,510028105,510028,2,2005,7,0,2005,7,1
510036601,510036104,510036,NA,2006,7,0,2017,1,0
510041104,510041103,510041,2,1988,8,0,1990,9,1
510050104,510050103,510050,2,1995,7,0,2006,3,0
510050104,510050601,510050,NA,1991,4,1,2006,3,0
510060401,510060105,510060,NA,2007,1,0,2011,1,1
510068101,510068551,510068,NA,1987,7,0,1980,3,1
510092103,510092104,510092,NA,1975,11,1,NA,NA,1
510124401,510124601,510124,2,2016,9,1,2007,8,0
510138401,510138601,510138,3,2017,6,1,2012,5,0
510177531,510177204,510177,NA,1986,8,0,1986,6,0
510180105,510180104,510180,2,1986,11,0,1989,11,1
510183552,510183553,510183,NA,2016,6,0,2010,6,1
510183552,510183554,510183,NA,2016,6,0,2010,6,1
510183553,510183554,510183,3,2016,6,0,2016,6,0
510198432,510198101,510198,NA,1970,7,1,1972,4,1
510202105,510202106,510202,2,2010,5,0,2003,6,0
510223104,510223501,510223,2,2012,12,1,2007,2,0
510233104,510233103,510233,2,1981,2,1,1986,10,0
510245102,510245204,510245,NA,1976,5,1,1991,1,0
510249107,510249106,510249,2,1997,10,1,2008,1,1
510259105,510259401,510259,2,2011,9,1,2003,11,0
510268552,510268601,510268,NA,2017,2,0,2012,9,0
510270103,510270104,510270,NA,1996,5,1,1989,2,1
510275103,510275104,510275,2,2007,1,1,2003,6,0
510277103,510277104,510277,2,2004,11,0,2000,10,1
510277103,510277401,510277,2,2010,1,1,2000,10,1
510277104,510277401,510277,2,2010,1,1,2004,11,0
510279103,510279104,510279,2,2000,10,0,1994,10,1
510285432,510285431,510285,NA,1995,9,1,2001,7,1
510288103,510288102,510288,2,1997,3,1,2001,8,1
510293104,510293103,510293,NA,1975,11,0,1979,7,0
510296104,510296103,510296,NA,1983,10,1,1985,1,0
510297551,510297105,510297,2,2008,9,0,2015,7,1
510299105,510299551,510299,2,2015,12,0,2009,9,1
510301106,510301105,510301,NA,1986,7,1,1987,10,0
510302103,510302104,510302,2,2005,11,1,1996,7,1
510306103,515368601,515368,NA,2017,NA,1,2009,6,1
510325502,510325105,510325,NA,2007,1,1,2005,12,0
510326103,510326104,510326,0,2009,5,1,2004,11,1
510328104,510328105,510328,NA,1993,8,1,1992,1,0
510332104,510332103,510332,NA,1989,11,0,1992,7,0
510335103,510335104,510335,2,1996,11,0,1994,12,0
510336103,510336104,510336,0,2001,12,0,1998,1,0
510339551,510339401,625914,3,2011,1,0,2015,8,1
510340104,510340103,113116,0,1990,10,1,1994,9,1
510341401,510341601,510341,3,2016,11,1,2011,8,0
510342106,510342105,510342,2,2000,1,0,2005,11,1
510343103,510343104,510343,2,1995,10,0,1993,7,0
510347105,510347551,510347,3,2016,6,1,2010,5,1
510352103,510352104,510352,2,1978,7,0,1975,10,1
510352551,510352502,510352,3,2013,2,1,2016,2,1
510353552,606113601,606113,3,2018,6,0,2016,5,1
510353603,510353605,510353,NA,2002,7,1,1995,7,1
510353603,510353607,510353,NA,2009,10,0,1995,7,1
510353603,510353606,510353,NA,1999,7,0,1995,7,1
510353603,510353604,510353,NA,1998,3,1,1995,7,1
510353604,510353605,510353,NA,2002,7,1,1998,3,1
510353606,510353604,510353,NA,1998,3,1,1999,7,0
510353606,510353605,510353,NA,2002,7,1,1999,7,0
510353607,510353606,510353,NA,1999,7,0,2009,10,0
510353607,510353605,510353,NA,2002,7,1,2009,10,0
510353607,510353604,510353,NA,1998,3,1,2009,10,0
510354103,510354105,510354,2,1992,10,1,1989,10,1
510354103,510354503,510354,NA,2010,3,1,1989,10,1
510354103,510354107,510354,2,1996,8,0,1989,10,1
510354103,510354106,510354,2,1999,11,1,1989,10,1
510354103,510354104,510354,2,1990,3,1,1989,10,1
510354104,510354503,510354,NA,2010,3,1,1990,3,1
510354104,510354107,510354,2,1996,8,0,1990,3,1
510354104,510354105,510354,2,1992,10,1,1990,3,1
510354104,510354106,510354,2,1999,11,1,1990,3,1
510354105,510354503,510354,NA,2010,3,1,1992,10,1
510354106,510354105,510354,2,1992,10,1,1999,11,1
510354106,510354107,510354,2,1996,8,0,1999,11,1
510354106,510354503,510354,NA,2010,3,1,1999,11,1
510354107,510354105,510354,2,1992,10,1,1996,8,0
510354107,510354503,510354,NA,2010,3,1,1996,8,0
510355103,510355104,510355,2,1991,9,1,1985,3,1
510355108,113129571,510355,2,2013,NA,0,2006,NA,1
510355108,510355107,510355,2,2008,NA,1,2006,NA,1
510355401,113129571,510355,3,2013,NA,0,2011,12,0
510355401,510355108,510355,2,2006,NA,1,2011,12,0
510355401,510355107,510355,2,2008,NA,1,2011,12,0
510356103,510356501,510356,2,2014,11,0,1996,10,0
510356104,510356401,510356,2,2009,5,0,2000,5,0
510356104,510356402,510356,2,2011,5,1,2000,5,0
510356104,510356501,510356,2,2014,11,0,2000,5,0
510356104,510356103,510356,2,1996,10,0,2000,5,0
510356105,510356104,510356,2,2000,5,0,2003,11,0
510356105,510356103,510356,2,1996,10,0,2003,11,0
510356105,510356402,510356,2,2011,5,1,2003,11,0
510356105,510356401,510356,2,2009,5,0,2003,11,0
510356105,510356501,510356,2,2014,11,0,2003,11,0
510356401,510356103,510356,2,1996,10,0,2009,5,0
510356401,510356501,510356,2,2014,11,0,2009,5,0
510356402,510356103,510356,2,1996,10,0,2011,5,1
510356402,510356501,510356,3,2014,11,0,2011,5,1
510356402,510356401,510356,2,2009,5,0,2011,5,1
510357103,510357106,510357,2,2009,11,1,2007,4,1
510357104,510357106,510357,2,2009,11,1,2002,3,0
510357104,510357103,510357,2,2007,4,1,2002,3,0
510357104,510357105,510357,2,2004,5,0,2002,3,0
510357105,510357106,510357,2,2009,11,1,2004,5,0
510357105,510357103,510357,2,2007,4,1,2004,5,0
510358103,510358551,510358,2,2014,11,0,2009,8,1
510358401,510358551,510358,3,2014,11,0,2010,9,1
510358401,510358103,510358,2,2009,8,1,2010,9,1
510359104,510359103,510359,2,1990,7,1,1996,7,1
510359105,510359104,510359,2,1996,7,1,1999,5,1
510359105,510359401,510359,2,2008,8,0,1999,5,1
510359105,510359103,510359,2,1990,7,1,1999,5,1
510359401,510359104,510359,2,1996,7,1,2008,8,0
510359401,510359103,510359,2,1990,7,1,2008,8,0
510359601,510359402,510359,NA,2012,6,1,2015,5,0
510359602,510359601,510359,NA,2015,5,0,2017,11,1
510359602,510359402,510359,3,2012,6,1,2017,11,1
510360103,510360401,510360,2,2012,3,1,2002,7,1
510360103,510360551,510360,NA,2008,8,0,2002,7,1
510360103,510360501,510360,2,2009,11,0,2002,7,1
510360104,510360401,510360,2,2012,3,1,2003,7,0
510360104,510360103,510360,2,2002,7,1,2003,7,0
510360104,510360551,510360,NA,2008,8,0,2003,7,0
510360104,510360501,510360,2,2009,11,0,2003,7,0
510360106,510360401,510360,2,2012,3,1,2009,10,0
510360106,510360103,510360,2,2002,7,1,2009,10,0
510360106,510360104,510360,2,2003,7,0,2009,10,0
510360106,510360501,510360,2,2009,11,0,2009,10,0
510360106,510360551,510360,NA,2008,8,0,2009,10,0
510360401,510360551,510360,NA,2008,8,0,2012,3,1
510360501,510360551,510360,NA,2008,8,0,2009,11,0
510360501,510360401,510360,2,2012,3,1,2009,11,0
510361104,510361103,510361,2,1994,2,1,2002,12,1
510361104,510361105,510361,2,2004,3,1,2002,12,1
510361105,510361103,510361,2,1994,2,1,2004,3,1
510362103,510362104,510362,2,1998,12,1,1986,9,0
510362103,510362105,510362,2,1982,7,0,1986,9,0
510362103,510362501,510362,NA,1983,3,1,1986,9,0
510362104,510362501,510362,NA,1983,3,1,1998,12,1
510362105,510362501,510362,NA,1983,3,1,1982,7,0
510362105,510362104,510362,2,1998,12,1,1982,7,0
510362502,510362503,510362,NA,2012,3,0,2009,3,0
510362502,510362601,510362,NA,2016,9,1,2009,3,0
510362504,510362502,510362,NA,2009,3,0,2013,3,0
510362504,510362503,510362,NA,2012,3,0,2013,3,0
510362504,510362601,510362,NA,2016,9,1,2013,3,0
510362601,510362503,510362,NA,2012,3,0,2016,9,1
510363104,510363103,193368,2,2003,1,1,2007,5,0
510364103,510364104,510364,2,1987,11,1,1984,8,1
510365105,510365104,510365,2,1995,2,0,2003,4,1
510365521,661882601,661882,NA,2018,3,1,2012,10,1
510366103,510366107,510366,2,1985,3,0,1980,1,1
510367105,510367104,510367,2,1989,5,1,1991,8,1
510367106,510367104,510367,2,1989,5,1,2001,10,0
510367106,510367105,510367,2,1991,8,1,2001,10,0
510367108,510367571,679854,NA,2014,11,1,2007,7,1
510367108,510367401,679854,NA,2009,9,0,2007,7,1
510367401,510367571,679854,2,2014,11,1,2009,9,0
510368103,510368104,510368,2,1995,6,0,1993,8,1
510369104,510369103,174035,2,1993,1,1,1995,7,1
510371103,510371401,510371,2,2011,9,0,1996,11,0
510371103,510371105,510371,2,2006,1,0,1996,11,0
510371103,510371104,510371,2,2003,6,1,1996,11,0
510371104,510371401,510371,2,2011,9,0,2003,6,1
510371104,510371105,510371,2,2006,1,0,2003,6,1
510371401,510371105,510371,2,2006,1,0,2011,9,0
510372103,510372105,510372,2,1989,3,0,1998,12,1
510372104,510372105,510372,2,1989,3,0,2000,2,1
510372104,510372103,510372,2,1998,12,1,2000,2,1
510372104,510372106,510372,2,1996,5,0,2000,2,1
510372106,510372105,510372,2,1989,3,0,1996,5,0
510372106,510372103,510372,2,1998,12,1,1996,5,0
510373401,510373103,510373,2,1998,12,1,2007,6,0
510373402,510373103,510373,2,1998,12,1,2010,7,0
510373402,510373401,510373,2,2007,6,0,2010,7,0
510373431,510373551,510373,NA,1977,5,0,1978,8,1
510373552,510373553,510373,NA,2012,8,0,2013,9,1
510373552,510373554,510373,NA,2016,2,0,2013,9,1
510373553,510373554,510373,NA,2016,2,0,2012,8,0
510374104,510374501,510374,2,2013,12,0,2008,4,0
510374104,510374105,510374,2,2010,5,1,2008,4,0
510374105,510374501,510374,3,2013,12,0,2010,5,1
510374601,510374104,510374,2,2008,4,0,2016,8,0
510374601,510374501,510374,3,2013,12,0,2016,8,0
510374601,510374105,510374,3,2010,5,1,2016,8,0
510375103,510375106,510375,2,2001,2,0,1993,7,1
510375104,510375103,510375,2,1993,7,1,1999,12,1
510375104,510375106,510375,2,2001,2,0,1999,12,1
510375105,510375106,510375,2,2001,2,0,1995,12,0
510375105,510375104,510375,2,1999,12,1,1995,12,0
510375105,510375103,510375,2,1993,7,1,1995,12,0
510375551,510375501,510375,NA,2012,11,0,2014,9,0
510375601,510375501,510375,3,2012,11,0,2018,7,0
510375601,510375551,510375,NA,2014,9,0,2018,7,0
510376103,510376105,510376,2,1989,12,0,1991,9,1
510376103,510376104,510376,2,1994,3,1,1991,9,1
510376103,510376106,510376,2,1985,2,0,1991,9,1
510376105,510376104,510376,2,1994,3,1,1989,12,0
510376106,510376104,510376,2,1994,3,1,1985,2,0
510376106,510376105,510376,2,1989,12,0,1985,2,0
510376501,510376601,510376,3,2016,9,0,2013,10,0
510382103,510382104,588165,2,2009,2,0,2007,4,0
510382501,510382502,510382,3,2012,12,1,2014,5,1
510383102,510383103,510383,2,1993,3,1,1991,7,1
510383104,510383103,510383,2,1993,3,1,1995,4,0
510383104,510383102,510383,2,1991,7,1,1995,4,0
510386102,510386106,510386,2,1995,2,1,1991,8,0
510386104,510386102,510386,2,1991,8,0,1982,3,1
510386104,510386106,510386,2,1995,2,1,1982,3,1
510386105,510386102,510386,2,1991,8,0,1985,10,1
510386105,510386106,510386,2,1995,2,1,1985,10,1
510386105,510386104,510386,2,1982,3,1,1985,10,1
510386502,510386551,510386,3,2015,10,0,2013,3,1
510386502,510386503,510386,3,2013,9,1,2013,3,1
510386551,510386503,510386,3,2013,9,1,2015,10,0
510390105,510390501,510390,NA,2011,6,1,2009,1,0
510390107,510390105,510390,2,2009,1,0,2010,3,1
510390107,510390501,510390,NA,2011,6,1,2010,3,1
510391105,510391104,510391,2,1994,6,1,2000,2,1
510391601,510391553,510391,3,2015,1,1,2017,9,1
510392103,510392104,510392,2,2009,12,1,2005,6,0
510392103,510392105,510392,2,2010,2,0,2005,6,0
510392105,510392104,510392,2,2009,12,1,2010,2,0
510393103,510393104,510393,2,2008,6,1,2006,4,1
510393103,510393501,510393,2,2012,3,0,2006,4,1
510393103,510393502,510393,2,2012,4,0,2006,4,1
510393103,510393503,510393,2,2014,3,0,2006,4,1
510393103,510393601,510393,2,2016,11,0,2006,4,1
510393104,510393503,510393,2,2014,3,0,2008,6,1
510393104,510393502,510393,2,2012,4,0,2008,6,1
510393104,510393501,510393,2,2012,3,0,2008,6,1
510393104,510393601,510393,2,2016,11,0,2008,6,1
510393502,510393501,510393,3,2012,3,0,2012,4,0
510393502,510393601,510393,3,2016,11,0,2012,4,0
510393503,510393502,510393,3,2012,4,0,2014,3,0
510393503,510393501,510393,3,2012,3,0,2014,3,0
510393503,510393601,510393,3,2016,11,0,2014,3,0
510393601,510393501,510393,3,2012,3,0,2016,11,0
510394501,510394552,510394,NA,2016,7,0,2012,10,1
510394501,510394502,510394,NA,2014,3,0,2012,10,1
510394502,510394552,510394,NA,2016,7,0,2014,3,0
510394503,510394504,510394,3,2013,11,1,2012,12,0
510395104,510395103,510395,2,1993,6,1,NA,NA,1
510395105,510395104,510395,2,NA,NA,1,1998,3,1
510395105,510395103,510395,2,1993,6,1,1998,3,1
510395521,510395602,510395,3,2018,7,1,2013,11,0
510395521,510395551,510395,3,2015,1,0,2013,11,0
510395521,510395522,510395,3,2014,9,0,2013,11,0
510395521,510395603,510395,NA,2012,7,0,2013,11,0
510395522,510395602,510395,3,2018,7,1,2014,9,0
510395532,510395104,510395,NA,NA,NA,1,1994,5,0
510395532,510395105,510395,NA,1998,3,1,1994,5,0
510395532,510395103,510395,NA,1993,6,1,1994,5,0
510395551,510395522,510395,3,2014,9,0,2015,1,0
510395551,510395602,510395,3,2018,7,1,2015,1,0
510395551,510395603,510395,NA,2012,7,0,2015,1,0
510395603,510395522,510395,NA,2014,9,0,2012,7,0
510395603,510395602,510395,NA,2018,7,1,2012,7,0
510396103,510396104,510396,0,2006,8,1,2007,1,1
510396103,510396551,510396,2,2014,1,0,2007,1,1
510396103,510396105,510396,2,2009,12,0,2007,1,1
510396105,510396551,510396,2,2014,1,0,2009,12,0
510396105,510396104,510396,0,2006,8,1,2009,12,0
510396401,510396103,510396,2,2007,1,1,2011,8,0
510396401,510396551,510396,3,2014,1,0,2011,8,0
510396401,510396104,510396,0,2006,8,1,2011,8,0
510396401,510396105,510396,2,2009,12,0,2011,8,0
510396551,510396104,510396,0,2006,8,1,2014,1,0
510397601,510397431,510397,3,2012,NA,1,2017,8,1
510398103,510398105,510398,2,1990,8,1,1984,8,1
510398104,510398107,510398,2,1992,11,0,1986,3,1
510398104,510398521,510398,2,2014,4,1,1986,3,1
510398104,510398531,510398,NA,1975,11,1,1986,3,1
510398104,510398103,510398,2,1984,8,1,1986,3,1
510398104,510398105,510398,2,1990,8,1,1986,3,1
510398104,510398106,510398,2,1982,2,0,1986,3,1
510398106,510398107,510398,2,1992,11,0,1982,2,0
510398106,510398105,510398,2,1990,8,1,1982,2,0
510398106,510398531,510398,NA,1975,11,1,1982,2,0
510398106,510398103,510398,2,1984,8,1,1982,2,0
510398107,510398105,510398,2,1990,8,1,1992,11,0
510398107,510398103,510398,2,1984,8,1,1992,11,0
510398109,510398555,510398,NA,2012,1,1,2010,1,0
510398109,510398522,510398,3,2014,4,0,2010,1,0
510398521,510398106,510398,2,1982,2,0,2014,4,1
510398521,510398531,510398,NA,1975,11,1,2014,4,1
510398521,510398103,510398,2,1984,8,1,2014,4,1
510398521,510398105,510398,2,1990,8,1,2014,4,1
510398521,510398107,510398,2,1992,11,0,2014,4,1
510398522,510398555,510398,NA,2012,1,1,2014,4,0
510398523,510398552,510398,NA,2013,4,1,2013,4,1
510398523,510398621,510398,3,2016,7,1,2013,4,1
510398523,510398551,510398,NA,2013,11,1,2013,4,1
510398531,510398105,510398,NA,1990,8,1,1975,11,1
510398531,510398103,510398,NA,1984,8,1,1975,11,1
510398531,510398107,510398,NA,1992,11,0,1975,11,1
510398551,510398552,510398,NA,2013,4,1,2013,11,1
510398551,510398621,510398,NA,2016,7,1,2013,11,1
510398621,510398552,510398,NA,2013,4,1,2016,7,1
510399104,510399101,510399,2,1985,10,1,1995,9,0
510399601,510399502,510399,NA,2013,3,0,2013,3,0
510399602,510399502,510399,NA,2013,3,0,2015,2,0
510399602,510399601,510399,NA,2013,3,0,2015,2,0
510400104,510400502,510400,NA,2011,6,1,2006,6,0
510400104,510400431,510400,NA,2009,6,1,2006,6,0
510400104,510400521,510400,2,2014,5,1,2006,6,0
510400105,510400431,510400,NA,2009,6,1,2007,12,0
510400105,510400521,510400,2,2014,5,1,2007,12,0
510400105,510400502,510400,NA,2011,6,1,2007,12,0
510400105,510400104,510400,2,2006,6,0,2007,12,0
510400501,510400101,510400,NA,1982,3,1,1988,5,0
510400502,510400521,510400,NA,2014,5,1,2011,6,1
510400502,510400431,510400,NA,2009,6,1,2011,6,1
510400521,510400431,510400,NA,2009,6,1,2014,5,1
510401105,510401521,510401,1,2014,5,0,2003,2,0
510401105,510401106,510401,1,2005,9,1,2003,2,0
510401105,510401104,510401,1,1997,3,1,2003,2,0
510401105,510401107,510401,1,2008,1,0,2003,2,0
510401106,510401521,510401,2,2014,5,0,2005,9,1
510401106,510401104,510401,2,1997,3,1,2005,9,1
510401107,510401104,510401,2,1997,3,1,2008,1,0
510401107,510401106,510401,2,2005,9,1,2008,1,0
510401107,510401521,510401,2,2014,5,0,2008,1,0
510401501,510401106,510401,NA,2005,9,1,2008,1,0
510401501,510401105,510401,NA,2003,2,0,2008,1,0
510401501,510401104,510401,NA,1997,3,1,2008,1,0
510401501,510401107,510401,NA,2008,1,0,2008,1,0
510401501,510401521,510401,NA,2014,5,0,2008,1,0
510401521,510401104,510401,2,1997,3,1,2014,5,0
510402103,510402101,510402,2,1982,4,1,1994,NA,0
510402103,510402104,510402,2,1998,11,1,1994,NA,0
510402104,510402101,510402,2,1982,4,1,1998,11,1
510403105,510403106,510403,2,2002,5,0,2000,6,0
510403105,510403551,510403,NA,2011,7,0,2000,6,0
510403551,510403106,510403,NA,2002,5,0,2011,7,0
510404106,510404107,510404,2,2002,4,1,2007,10,1
510404106,510404108,510404,2,2003,3,0,2007,10,1
510404107,510404108,510404,2,2003,3,0,2002,4,1
510405102,510405104,510405,2,1998,3,0,1987,2,0
510405102,510405103,510405,2,1994,8,1,1987,2,0
510405103,510405104,510405,2,1998,3,0,1994,8,1
510406103,510406104,510406,2,2004,2,1,2001,4,0
510406103,510406106,510406,2,2010,1,0,2001,4,0
510406105,510406106,510406,2,2010,1,0,2007,8,0
510406105,510406501,510406,2,2012,7,1,2007,8,0
510406105,510406103,510406,2,2001,4,0,2007,8,0
510406105,510406104,510406,2,2004,2,1,2007,8,0
510406105,510406552,510406,2,2016,1,1,2007,8,0
510406106,510406104,510406,2,2004,2,1,2010,1,0
510406501,510406552,510406,3,2016,1,1,2012,7,1
510406501,510406103,510406,2,2001,4,0,2012,7,1
510406501,510406104,510406,2,2004,2,1,2012,7,1
510406501,510406106,510406,3,2010,1,0,2012,7,1
510406551,510406501,510406,3,2012,7,1,2014,11,0
510406551,510406104,510406,2,2004,2,1,2014,11,0
510406551,510406103,510406,2,2001,4,0,2014,11,0
510406551,510406106,510406,3,2010,1,0,2014,11,0
510406551,510406105,510406,2,2007,8,0,2014,11,0
510406551,510406552,510406,3,2016,1,1,2014,11,0
510406552,510406106,510406,3,2010,1,0,2016,1,1
510406552,510406103,510406,2,2001,4,0,2016,1,1
510406552,510406104,510406,2,2004,2,1,2016,1,1
510407104,510407105,510407,2,2005,4,1,2003,9,0
510407104,510407502,510407,NA,2013,NA,0,2003,9,0
510407105,510407502,510407,NA,2013,NA,0,2005,4,1
510407106,510407104,510407,2,2003,9,0,2008,8,1
510407106,510407502,510407,NA,2013,NA,0,2008,8,1
510407106,510407105,510407,2,2005,4,1,2008,8,1
510407501,510407104,510407,NA,2003,9,0,2010,3,1
510407501,510407106,510407,NA,2008,8,1,2010,3,1
510407501,510407105,510407,NA,2005,4,1,2010,3,1
510407501,510407502,510407,NA,2013,NA,0,2010,3,1
510408106,510408503,510408,NA,2014,3,1,2008,6,1
510408106,510408107,510408,2,2010,4,0,2008,6,1
510408106,510408601,510408,2,2014,3,0,2008,6,1
510408106,510408502,510408,NA,2010,5,0,2008,6,1
510408107,510408502,510408,NA,2010,5,0,2010,4,0
510408107,510408601,510408,3,2014,3,0,2010,4,0
510408107,510408503,510408,NA,2014,3,1,2010,4,0
510408502,510408503,510408,NA,2014,3,1,2010,5,0
510408601,510408502,510408,NA,2010,5,0,2014,3,0
510408601,510408503,510408,NA,2014,3,1,2014,3,0
510409552,510409551,510409,3,2014,1,0,2016,1,1
510410106,510410501,510410,NA,2014,4,0,2009,12,1
510410107,510410103,510410,2,1981,3,1,1983,5,1
510410108,510410107,510410,2,1983,5,1,1990,3,1
510410108,510410103,510410,2,1981,3,1,1990,3,1
510411105,510411106,510411,2,1996,3,0,1987,4,1
510411105,510411101,510411,2,1984,7,1,1987,4,1
510411106,510411101,510411,2,1984,7,1,1996,3,0
510412103,510412104,510412,2,2008,9,0,2005,11,1
510412502,510412551,510412,3,2014,10,1,2013,12,1
510413103,510413104,510413,2,2007,8,1,2014,10,1
510415105,510415104,510415,2,2007,7,0,2009,2,1
510415105,510415551,510415,2,2013,11,1,2009,2,1
510415551,510415104,510415,2,2007,7,0,2013,11,1
510416105,510416106,510416,2,2009,8,0,2007,10,1
510416105,510416551,510416,2,2014,9,0,2007,10,1
510416105,510416601,510416,2,NA,NA,0,2007,10,1
510416106,510416551,510416,2,2014,9,0,2009,8,0
510416106,510416601,510416,2,NA,NA,0,2009,8,0
510416107,510416103,510416,2,1979,5,1,2007,10,0
510416551,510416601,510416,2,NA,NA,0,2014,9,0
510418105,510418551,510418,2,2013,11,0,2001,8,0
510418105,510418106,510418,2,2003,6,1,2001,8,0
510418106,510418551,510418,2,2013,11,0,2003,6,1
510418107,510418551,510418,2,2013,11,0,2005,12,0
510418107,510418105,510418,2,2001,8,0,2005,12,0
510418107,510418106,510418,2,2003,6,1,2005,12,0
510420104,510420106,510420,2,2007,7,1,2003,7,1
510420105,510420106,510420,2,2007,7,1,2005,6,1
510420105,510420107,510420,2,2010,NA,0,2005,6,1
510420105,510420104,510420,2,2003,7,1,2005,6,1
510420107,510420104,510420,2,2003,7,1,2010,NA,0
510420107,510420106,510420,2,2007,7,1,2010,NA,0
510421104,510421103,510421,2,1996,8,1,1990,2,0
510421104,510421105,510421,2,1997,8,0,1990,2,0
510421105,510421103,510421,2,1996,8,1,1997,8,0
510422104,510422501,510422,2,2013,11,0,2009,10,1
510422105,510422501,510422,3,2013,11,0,2010,6,0
510422105,510422104,510422,2,2009,10,1,2010,6,0
510423103,510423105,510423,2,2001,4,0,1997,9,1
